date,action,ticker,name,reason
2015-05-21,removed,EQIX,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,GMT,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,GNTX,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,GPN,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,HBI,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,HSIC,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,HUBB,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,IRF,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,JWA,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,LRY,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,MANT,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,MWW,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,O,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,PL,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,RFMD,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,SLG,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,SWKS,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,UA,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,VCLK,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,removed,WMS,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,added,AKRX,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,added,ASB,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,added,AVP,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,added,BWLD,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,added,DAN,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,added,DEI,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,added,DNR,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,added,GPOR,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,added,HUB.B,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,added,JCP,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,added,JW.A,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,added,LPT,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,added,MAA,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,added,MMS,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,added,NBR,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,added,OA,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,added,PACW,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,added,QRVO,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,added,SAM,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,added,SF,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,added,TDY,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,added,UE,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,added,VSTO,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-21,added,WIN,,"derived from wiki revision diff (rev 663446281 @ 2015-05-21, prev 2015-04-13)"
2015-05-29,removed,XLS,Exelis,Harris acquired Exelis. [ 320 ]
2015-05-29,added,OZRK,Bank of the Ozarks,Harris acquired Exelis. [ 320 ]
2015-06-01,removed,WIN,Windstream,PPL Corp completed the corporate spin-off of Talen Energy. [ 319 ]
2015-06-01,added,TLN,Talen Energy,PPL Corp completed the corporate spin-off of Talen Energy. [ 319 ]
2015-06-10,removed,LTM,Life Time Fitness Inc.,Life Time Fitness is now a private company.
2015-06-10,added,MANH,Manhattan Associates,Life Time Fitness is now a private company.
2015-06-11,removed,QRVO,Qorvo,Qorvo Inc. replaced Lorillard Inc. in the S&P 500; Lorillard was acquired by Reynolds American Inc.
2015-06-11,added,WETF,WisdomTree Investments,Qorvo Inc. replaced Lorillard Inc. in the S&P 500; Lorillard was acquired by Reynolds American Inc.
2015-06-19,added,ACM,,"derived from wiki revision diff (rev 667639485 @ 2015-06-19, prev 2015-05-21)"
2015-06-19,added,GMT,,"derived from wiki revision diff (rev 667639485 @ 2015-06-19, prev 2015-05-21)"
2015-06-19,added,GNTX,,"derived from wiki revision diff (rev 667639485 @ 2015-06-19, prev 2015-05-21)"
2015-06-19,added,GPN,,"derived from wiki revision diff (rev 667639485 @ 2015-06-19, prev 2015-05-21)"
2015-06-25,removed,AOL,AOL,Verizon acquired AOL. [ 317 ]
2015-06-25,added,CASY,Casey's General Stores,Verizon acquired AOL. [ 317 ]
2015-06-29,removed,DRC,Dresser-Rand Group,Siemens AG acquired Dresser-Rand Group. [ 318 ]
2015-06-29,added,CBRL,Cracker Barrel,Siemens AG acquired Dresser-Rand Group. [ 318 ]
2015-06-30,removed,BTU,Peabody Energy,Graham Holdings Company completed the corporate spin-off of Cable One. Graham Holdings remained in the S&P MidCap 400 following the distribution.
2015-06-30,removed,HSC,Harsco,"Energizer completed the corporate spin-off of ""new"" Energizer. Post spin, the parent company changed its name to Edgewell Personal Care Co. and trade under the symbol ""EPC"". It remained in the S&P MidCap 400 following the distribution."
2015-06-30,removed,SMTC,Semtech,E. I. du Pont de Nemours and Co. completed the corporate spin-off of Chemours.
2015-06-30,added,CABO,Cable One,Graham Holdings Company completed the corporate spin-off of Cable One. Graham Holdings remained in the S&P MidCap 400 following the distribution.
2015-06-30,added,CC,Chemours,E. I. du Pont de Nemours and Co. completed the corporate spin-off of Chemours.
2015-06-30,added,EPC,Edgewell Personal Care,"Energizer completed the corporate spin-off of ""new"" Energizer. Post spin, the parent company changed its name to Edgewell Personal Care Co. and trade under the symbol ""EPC"". It remained in the S&P MidCap 400 following the distribution."
2015-07-01,removed,UNT,Unit,NiSource completed the corporate spin-off of Columbia Pipeline Group. NiSource remained in the S&P 500 and Columbia Pipeline was added to the S&P 500.
2015-07-01,added,ATI,Allegheny Technologies,NiSource completed the corporate spin-off of Columbia Pipeline Group. NiSource remained in the S&P 500 and Columbia Pipeline was added to the S&P 500.
2015-07-08,removed,AAP,Advance Auto Parts,Dollar Tree acquired Family Dollar Stores. Advance Auto Parts moved to the S&P 500 to replace Family Dollar Stores.
2015-07-08,removed,ADVS,Advent Software,SS&C Technologies Holdings acquired Advent Software.
2015-07-08,added,JACK,Jack in the Box,Dollar Tree acquired Family Dollar Stores. Advance Auto Parts moved to the S&P 500 to replace Family Dollar Stores.
2015-07-08,added,WST,West Pharmaceutical Services,SS&C Technologies Holdings acquired Advent Software.
2015-07-30,removed,TMST,Timken Company,Endurance Specialty Holdings acquired Montpelier Re Holdings. [ 315 ]
2015-07-30,added,ENH,Endurance Specialty Holdings,Endurance Specialty Holdings acquired Montpelier Re Holdings. [ 315 ]
2015-11-02,removed,CYN,City National Corp,Royal Bank of Canada acquired City National. [ 314 ]
2015-11-02,added,MKTX,MarketAxess,Royal Bank of Canada acquired City National. [ 314 ]
2015-11-18,removed,ROVI,Rovi,Synchrony Financial replaced Genworth Financial in the S&P 500. [ 313 ]
2015-11-18,added,GNW,Genworth Financial,Synchrony Financial replaced Genworth Financial in the S&P 500. [ 313 ]
2015-11-30,removed,APOL,Apollo Education Group,CSRA Inc. was added to the S&P 500 reflecting its spin-off from Computer Sciences. CSC was removed from the S&P 500. [ 312 ]
2015-11-30,added,CSC,Computer Sciences Corp,CSRA Inc. was added to the S&P 500 reflecting its spin-off from Computer Sciences. CSC was removed from the S&P 500. [ 312 ]
2015-12-14,removed,CYT,Cytec Industries,Solvay S.A. acquired Cytec Industries. [ 311 ]
2015-12-14,added,JCOM,j2 Global,Solvay S.A. acquired Cytec Industries. [ 311 ]
2015-12-29,removed,CHD,Church & Dwight,Intel acquired Altera. Church & Dwight replaced Altera in the S&P 500. [ 310 ]
2015-12-29,added,SNX,Synnex,Intel acquired Altera. Church & Dwight replaced Altera in the S&P 500. [ 310 ]
2016-01-05,removed,TW,Towers Watson,Willis Group merged with Towers Watson. The combined company replaced Fossil Group in the S&P 500. [ 309 ]
2016-01-05,added,FOSL,Fossil Group,Willis Group merged with Towers Watson. The combined company replaced Fossil Group in the S&P 500. [ 309 ]
2016-01-19,removed,ATW,Atwood Oceanics,Microsemi acquired PMC-Sierra. [ 307 ]
2016-01-19,removed,EXR,Extra Space Storage,ACE Ltd. acquired Chubb. Extra Space Storage replaced Chubb in the S&P 500. [ 308 ]
2016-01-19,added,EPR,EPR Properties,ACE Ltd. acquired Chubb. Extra Space Storage replaced Chubb in the S&P 500. [ 308 ]
2016-01-19,added,MSCC,Microsemi,Microsemi acquired PMC-Sierra. [ 307 ]
2016-01-27,removed,BMR,BioMed Realty Trust,Blackstone Real Estate Partners acquired BioMed Realty Trust. [ 306 ]
2016-01-27,added,POOL,Pool Corporation,Blackstone Real Estate Partners acquired BioMed Realty Trust. [ 306 ]
2016-02-01,removed,CC,Chemours,comScore acquired Rentrak. [ 305 ]
2016-02-01,removed,FRT,Federal Realty Investment Trust,Avago Technologies acquired Broadcom. Federal Realty Investment Trust replaced Broadcom in the S&P 500. [ 306 ]
2016-02-01,added,CW,Curtiss-Wright,Avago Technologies acquired Broadcom. Federal Realty Investment Trust replaced Broadcom in the S&P 500. [ 306 ]
2016-02-01,added,SCOR,comScore,comScore acquired Rentrak. [ 305 ]
2016-02-09,removed,RCII,Rent-A-Center,F.N.B. acquired Metro Bancorp. [ 303 ]
2016-02-09,removed,SWI,SolarWinds,Private equity firms Silver Lake Partners and Thoma Bravo LLC acquired SolarWinds. [ 304 ]
2016-02-09,added,FNB,FNB Corporation,F.N.B. acquired Metro Bancorp. [ 303 ]
2016-02-09,added,SFM,Sprouts Farmers Market,Private equity firms Silver Lake Partners and Thoma Bravo LLC acquired SolarWinds. [ 304 ]
2016-02-25,removed,CRC,California Resources Corporation,Snyder's-Lance acquired Diamond Foods. [ 302 ]
2016-02-25,added,LNCE,Snyder's-Lance,Snyder's-Lance acquired Diamond Foods. [ 302 ]
2016-03-01,removed,SIRO,Sirona Dental Systems,Dentsply International acquired Sirona Dental Systems. [ 301 ]
2016-03-01,added,PVTB,PrivateBancorp,Dentsply International acquired Sirona Dental Systems. [ 301 ]
2016-03-04,removed,SLH,Solera Holdings,Vista Equity Partners acquired Solera. [ 300 ]
2016-03-04,added,CNX,Consol Energy,Vista Equity Partners acquired Solera. [ 300 ]
2016-03-07,removed,UDR,"UDR, Inc.",UDR Inc. replaced Keurig Green Mountain in the S&P 500. JAB Holding Company acquired Keurig Green Mountain. [ 299 ]
2016-03-07,added,HR,Healthcare Realty Trust,UDR Inc. replaced Keurig Green Mountain in the S&P 500. JAB Holding Company acquired Keurig Green Mountain. [ 299 ]
2016-03-08,removed,SFG,StanCorp Financial,Meiji Yasuda Life Insurance Co. acquired StanCorp Financial. [ 298 ]
2016-03-08,added,NJR,New Jersey Resources,Meiji Yasuda Life Insurance Co. acquired StanCorp Financial. [ 298 ]
2016-03-30,removed,CNC,Centene,Centene replaced Ensco plc in the S&P 500.
2016-03-30,removed,HNT,Health Net,Centene acquired Health Net.
2016-03-30,removed,HOLX,Hologic,Exelon acquired Pepco Holdings. Hologic moved to S&P 500 to replace Pepco Holdings.
2016-03-30,added,ABMD,Abiomed,Exelon acquired Pepco Holdings. Hologic moved to S&P 500 to replace Pepco Holdings.
2016-03-30,added,ESV,Ensco plc,Centene replaced Ensco plc in the S&P 500.
2016-03-30,added,FR,First Industrial Realty Trust,Centene acquired Health Net.
2016-04-04,removed,FL,Foot Locker,Foot Locker replaced Cameron International in the S&P 500. Schlumberger acquired Cameron International.
2016-04-04,removed,SUNE,SunEdison,Market capitalization changes.
2016-04-04,added,DCT,DCT Industrial Trust,Foot Locker replaced Cameron International in the S&P 500. Schlumberger acquired Cameron International.
2016-04-04,added,WBMD,webMD,Market capitalization changes.
2016-04-06,removed,ATML,Atmel,Microchip Technology acquired Atmel. [ 294 ]
2016-04-06,added,RH,Restoration Hardware,Microchip Technology acquired Atmel. [ 294 ]
2016-04-14,removed,CNL,CLECO,Macquarie Infrastructure Partners acquired Cleco. [ 293 ]
2016-04-14,added,PBH,Prestige Brands,Macquarie Infrastructure Partners acquired Cleco. [ 293 ]
2016-04-18,removed,JAH,Jarden,"Newell Rubbermaid acquired Jarden. Ulta Salon, Cosmetics & Fragrance replaced Tenet Healthcare in the S&P 500. [ 292 ]"
2016-04-18,added,THC,Tenet Healthcare,"Newell Rubbermaid acquired Jarden. Ulta Salon, Cosmetics & Fragrance replaced Tenet Healthcare in the S&P 500. [ 292 ]"
2016-04-22,removed,GPN,Global Payments Inc,Global Payments acquired Heartland Payment Systems. [ 291 ]
2016-04-22,added,GME,GameStop,Global Payments acquired Heartland Payment Systems. [ 291 ]
2016-05-03,removed,AYI,Acuity Brands,"Acuity Brands replaced ADT. in the S&P 500. Apollo Global Management, LLC acquired ADT. [ 290 ]"
2016-05-03,added,VSAT,ViaSat,"Acuity Brands replaced ADT. in the S&P 500. Apollo Global Management, LLC acquired ADT. [ 290 ]"
2016-05-04,removed,SPW,,"derived from wiki revision diff (rev 718663041 @ 2016-05-04, prev 2016-03-29)"
2016-05-04,added,SPXC,,"derived from wiki revision diff (rev 718663041 @ 2016-05-04, prev 2016-03-29)"
2016-05-12,removed,ALK,Alaska Air Group,Western Digital acquired SanDisk. [ 289 ]
2016-05-12,added,TXRH,Texas Roadhouse,Western Digital acquired SanDisk. [ 289 ]
2016-05-23,removed,LKQ,LKQ Corp,LKQ replaced Airgas in the S&P 500. Air Liquide SA acquired Airgas. [ 288 ]
2016-05-23,added,MPW,Medical Properties Trust,LKQ replaced Airgas in the S&P 500. Air Liquide SA acquired Airgas. [ 288 ]
2016-05-27,removed,AJG,Arthur J. Gallagher & Co.,Coca-Cola Enterprises merged with Coca-Cola Iberian Partners SA and Coca-Cola Erfrischungsgetränke AG to form a new company called Coca-Cola European Partners Plc. [ 287 ]
2016-05-27,added,EDR,Education Realty Trust,Coca-Cola Enterprises merged with Coca-Cola Iberian Partners SA and Coca-Cola Erfrischungsgetränke AG to form a new company called Coca-Cola European Partners Plc. [ 287 ]
2016-05-31,removed,MDC,MDC Holdings,Brocade Communications Systems acquired Ruckus Wireless.
2016-05-31,removed,WCN,Waste Connections,"Progressive Waste Solutions and Waste Connections merged to form a new company called Waste Connections, domiciled in Canada."
2016-05-31,added,BRCD,Brocade Communications Systems,Brocade Communications Systems acquired Ruckus Wireless.
2016-05-31,added,HELE,Helen of Troy Limited,"Progressive Waste Solutions and Waste Connections merged to form a new company called Waste Connections, domiciled in Canada."
2016-06-24,removed,FBHS,Fortune Brands Home & Security,Fortune Brands Home & Security replaced Cablevision Systems in the S&P 500 index. Altice NV acquired Cablevision. [ 285 ]
2016-06-24,added,CHDN,Churchill Downs,Fortune Brands Home & Security replaced Cablevision Systems in the S&P 500 index. Altice NV acquired Cablevision. [ 285 ]
2016-06-30,removed,ALB,Albemarle Corporation,Emera acquired TECO Energy.
2016-06-30,removed,LNT,Alliant Energy,Southern Corporation acquired AGL Resources.
2016-06-30,added,EME,Emcor,Emera acquired TECO Energy.
2016-06-30,added,SWX,Southwest Gas,Southern Corporation acquired AGL Resources.
2016-07-29,removed,FNFG,First Niagara Bank,KeyBank acquired First Niagara Bank. [ 282 ]
2016-07-29,added,MBFI,MB Financial,KeyBank acquired First Niagara Bank. [ 282 ]
2016-08-19,removed,FMER,FirstMerit,Huntington Bancshares acquired FirstMerit. [ 281 ]
2016-08-19,added,DY,Dycom Industries,Huntington Bancshares acquired FirstMerit. [ 281 ]
2016-08-26,removed,DWA,DreamWorks Animation,Comcast Corp acquired DreamWorks Animation. [ 280 ]
2016-08-26,added,ENS,EnerSys,Comcast Corp acquired DreamWorks Animation. [ 280 ]
2016-09-01,removed,SVU,SuperValu,Chemical Financial acquired Talmer Bancorp. [ 279 ]
2016-09-01,added,CHFC,Chemical Financial (later TCF Financial Corporation ),Chemical Financial acquired Talmer Bancorp. [ 279 ]
2016-09-02,removed,MTD,Mettler-Toledo,Mettler-Toledo International replaced Johnson Controls in the S&P 500. Tyco International acquired Johnson Controls. [ 278 ]
2016-09-02,added,MPWR,Monolithic Power Systems,Mettler-Toledo International replaced Johnson Controls in the S&P 500. Tyco International acquired Johnson Controls. [ 278 ]
2016-09-16,removed,STR,Questar,Dominion Resources acquired Questar. [ 277 ]
2016-09-16,added,CAR,Avis Budget Group,Dominion Resources acquired Questar. [ 277 ]
2016-09-21,removed,FCS,Fairchild Semiconductor,ON Semiconductor acquired Fairchild Semiconductor. [ 276 ]
2016-09-21,added,CRUS,Cirrus Logic,ON Semiconductor acquired Fairchild Semiconductor. [ 276 ]
2016-09-22,removed,COO,The Cooper Companies,The Cooper Companies replaced Starwood Hotels & Resorts Worldwide in the S&P 500. Marriott International acquired Starwood.
2016-09-22,removed,FEIC,FEI Company,Thermo Fisher Scientific acquired FEI.
2016-09-22,added,NUVA,NuVasive,Thermo Fisher Scientific acquired FEI.
2016-09-22,added,NWE,NorthWestern Corporation,The Cooper Companies replaced Starwood Hotels & Resorts Worldwide in the S&P 500. Marriott International acquired Starwood.
2016-09-27,removed,RRD,RR Donnelley,R.R. Donnelly & Sons is spinning off certain operations and assets. [ 273 ]
2016-09-27,added,SBH,Sally Beauty,R.R. Donnelly & Sons is spinning off certain operations and assets. [ 273 ]
2016-09-30,removed,PLCM,Polycom,"Siris Capital Group acquired Polycom. Coty, Inc. replaced Diamond Offshore in the S&P 500 index. [ 274 ]"
2016-09-30,added,DO,Diamond Offshore Drilling,"Siris Capital Group acquired Polycom. Coty, Inc. replaced Diamond Offshore in the S&P 500 index. [ 274 ]"
2016-10-03,removed,ANF,Abercrombie & Fitch,Air Products and Chemicals completed the corporate spin-off of Versum Materials. Air Products and Chemicals remained in the S&P 500 post Corporate spin-off . [ 273 ]
2016-10-03,added,VSM,Versum Materials,Air Products and Chemicals completed the corporate spin-off of Versum Materials. Air Products and Chemicals remained in the S&P 500 post Corporate spin-off . [ 273 ]
2016-10-05,removed,CYH,Community Health Systems,Cousins Properties acquired Parkway Properties. [ 272 ]
2016-10-05,added,CUZ,Cousins Properties,Cousins Properties acquired Parkway Properties. [ 272 ]
2016-11-01,removed,GES,Guess? Inc,HCP completed the corporate spin-off of Quality Care Properties. [ 271 ]
2016-11-01,added,QCP,Quality Care Properties,HCP completed the corporate spin-off of Quality Care Properties. [ 271 ]
2016-11-03,removed,RAX,Rackspace,Apollo Global Management acquired Rackspace Hosting. [ 270 ]
2016-11-03,added,HLS,HealthSouth,Apollo Global Management acquired Rackspace Hosting. [ 270 ]
2016-11-10,removed,ASNA,Dressbarn,ConAgra Foods completed the corporate spin-off of Lamb Weston.
2016-11-10,added,LW,Lamb Weston,ConAgra Foods completed the corporate spin-off of Lamb Weston.
2016-11-28,removed,LXK,Lexmark,Apex Technology and PAG Asia Capital acquired Lexmark International.
2016-11-28,added,LFUS,Littelfuse,Apex Technology and PAG Asia Capital acquired Lexmark International.
2016-12-01,removed,MAA,Market capitalization changes.,[ 267 ]
2016-12-01,added,LM,Legg Mason,"AmSurg replaced Legg Mason in the S&P 500, and Legg Mason replaced AmSurg in the S&P MidCap 400. AmSurg acquired Envision Healthcare Holdings. Post merger, AmSurg changed its name to Envision Healthcare Corporation."
2016-12-01,added,OI,Owens-Illinois,[ 267 ]
2016-12-01,added,PZZA,Papa John's Pizza,"Papa John's International replaced Post Properties in the S&P MidCap 400, and Wingstop replaced Papa John's International in the S&P SmallCap 600. Mid-America Apartment Communities acquired Post Properties."
2016-12-06,removed,IM,Ingram Micro,Tianjin Tianhai Investment Company acquired Ingram Micro.
2016-12-06,removed,TLN,Talen Energy,Riverstone Holdings LLC acquired Talen Energy.
2016-12-06,added,GMED,Globus Medical,Riverstone Holdings LLC acquired Talen Energy.
2016-12-06,added,UMBF,UMB Financial Corporation,Tianjin Tianhai Investment Company acquired Ingram Micro.
2016-12-31,removed,ANN,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,CNW,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,GMT,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,HCC,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,HLX,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,HME,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,HMSY,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,HUB.B,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,INFA,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,ITRI,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,JBHT,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,JDSU,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,OCR,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,RKT,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,ROSE,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,SIG,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,SPXC,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,TDW,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,removed,THOR,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,CAA,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,CCP,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,CTLT,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,GATX,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,HUBB,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,JOY,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,LIVN,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,LSI,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,MOH,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,NE,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,NTCT,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,PRXL,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,QEP,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,SKX,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,SYNA,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,TPH,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2016-12-31,added,TTC,,"derived from wiki revision diff (rev 757637907 @ 2016-12-31, prev 2016-11-14)"
2017-01-04,removed,IDXX,IDEXX Laboratories,Abbott Laboratories acquired St. Jude Medical. IDEXX Laboratories replaced St. Jude Medical in the S&P 500. [ 265 ]
2017-01-04,added,CC,Chemours,Abbott Laboratories acquired St. Jude Medical. IDEXX Laboratories replaced St. Jude Medical in the S&P 500. [ 265 ]
2017-02-02,removed,TGI,Triumph Group,"Citrix Systems completed the corporate spin-off of GetGo, which was immediately acquired by LogMeIn. [ 264 ]"
2017-02-02,added,LOGM,LogMeIn,"Citrix Systems completed the corporate spin-off of GetGo, which was immediately acquired by LogMeIn. [ 264 ]"
2017-02-03,removed,RH,Restoration Hardware,Biogen completed the corporate spin-off of Bioverativ. RH replaced Ciber in the S&P SmallCap 600. [ 264 ]
2017-02-03,added,BIVV,Bioverativ,Biogen completed the corporate spin-off of Bioverativ. RH replaced Ciber in the S&P SmallCap 600. [ 264 ]
2017-02-13,removed,SCOR,comScore,NASDAQ delisted comScore due to non-compliance. [ 263 ]
2017-02-13,added,CTB,Cooper Tire & Rubber,NASDAQ delisted comScore due to non-compliance. [ 263 ]
2017-02-28,removed,ISIL,Intersil,Renesas Electronics acquired Intersil. [ 262 ]
2017-02-28,added,DDS,Dillard's,Renesas Electronics acquired Intersil. [ 262 ]
2017-03-01,removed,CBOE,Cboe Holdings,"CBOE acquired Bats Global Markets. Post acquisition, CBOE Holdings replaced Pitney Bowes in the S&P 500."
2017-03-01,removed,CLC,CLARCOR Inc.,Parker-Hannifin acquired CLARCOR.
2017-03-01,added,CONE,CyrusOne,Parker-Hannifin acquired CLARCOR.
2017-03-01,added,PBI,Pitney Bowes,"CBOE acquired Bats Global Markets. Post acquisition, CBOE Holdings replaced Pitney Bowes in the S&P 500."
2017-03-02,removed,EQY,Equity One,Equity One was acquired by Regency Centers.
2017-03-02,removed,REG,Regency Centers Corporation,Regency Centers acquired Equity One. Regency Centers replaced Endo International plc in the S&P 500.
2017-03-02,added,ENDP,Endo International,Regency Centers acquired Equity One. Regency Centers replaced Endo International plc in the S&P 500.
2017-03-02,added,NUS,Nu Skin,Equity One was acquired by Regency Centers.
